Participant,Difficulty,Technique,Rating
s0876,Level3,A,3
s0876,Level3,B,1
s0876,Level3,C,2
s0876,Level4,A,3
s0876,Level4,B,3
s0876,Level4,C,3
s0877,Level1,A,4
s0877,Level1,B,3
s0877,Level1,C,3
s0877,Level2,A,3
s0877,Level2,B,4
s0877,Level2,C,3
s0877,Level3,A,5
s0877,Level3,B,3
s0877,Level3,C,3
s0877,Level4,A,3
s0877,Level4,B,4
s0877,Level4,C,3
s0878,Level1,A,3
s0878,Level1,B,1
s0878,Level1,C,3
s0878,Level2,A,3
s0878,Level2,B,4
s0878,Level2,C,3
s0878,Level3,A,1
s0878,Level3,B,3
s0878,Level3,C,1
s0878,Level4,A,1
s0878,Level4,B,3
s0878,Level4,C,4
s0879,Level1,A,5
s0879,Level1,B,5
s0879,Level1,C,5
s0879,Level2,A,5
s0879,Level2,B,5
s0879,Level2,C,5
s0879,Level3,A,3
s0879,Level3,B,5
s0879,Level3,C,5
s0879,Level4,A,4
s0879,Level4,B,5
s0879,Level4,C,5
s0880,Level1,A,3
s0880,Level1,B,1
s0880,Level1,C,3
s0880,Level2,A,1
s0880,Level2,B,1
s0880,Level2,C,3
s0880,Level3,A,1
s0880,Level3,B,2
s0880,Level3,C,3
s0880,Level4,A,3
s0880,Level4,B,3
s0880,Level4,C,1
s0881,Level1,A,3
s0881,Level1,B,3
s0881,Level1,C,1
s0881,Level2,A,3
s0881,Level2,B,3
s0881,Level2,C,3
s0881,Level3,A,4
s0881,Level3,B,3
s0881,Level3,C,3
s0881,Level4,A,3
s0881,Level4,B,3
s0881,Level4,C,4
s0882,Level1,A,3
s0882,Level1,B,3
s0882,Level1,C,5
s0882,Level2,A,4
s0882,Level2,B,3
s0882,Level2,C,3
s0882,Level3,A,4
s0882,Level3,B,4
s0882,Level3,C,3
s0882,Level4,A,3
s0882,Level4,B,3
s0882,Level4,C,3
s0883,Level1,A,1
s0883,Level1,B,3
s0883,Level1,C,3
s0883,Level2,A,3
s0883,Level2,B,3
s0883,Level2,C,2
s0883,Level3,A,3
s0883,Level3,B,3
s0883,Level3,C,4
s0883,Level4,A,1
s0883,Level4,B,3
s0883,Level4,C,3
s0884,Level1,A,3
s0884,Level1,B,3
s0884,Level1,C,3
s0884,Level2,A,3
s0884,Level2,B,3
s0884,Level2,C,3
s0884,Level3,A,3
s0884,Level3,B,4
s0884,Level3,C,3
s0884,Level4,A,3
s0884,Level4,B,3
s0884,Level4,C,4
s0885,Level1,A,2
s0885,Level1,B,3
s0885,Level1,C,3
s0885,Level2,A,2
s0885,Level2,B,3
s0885,Level2,C,1
s0885,Level3,A,3
s0885,Level3,B,4
s0885,Level3,C,3
s0885,Level4,A,3
s0885,Level4,B,4
s0885,Level4,C,3
s0886,Level1,A,3
s0886,Level1,B,4
s0886,Level1,C,3
s0886,Level2,A,5
s0886,Level2,B,3
s0886,Level2,C,3
s0886,Level3,A,4
s0886,Level3,B,3
s0886,Level3,C,4
s0886,Level4,A,5
s0886,Level4,B,3
s0886,Level4,C,3
s0887,Level1,A,2
s0887,Level1,B,4
s0887,Level1,C,3
s0887,Level2,A,3
s0887,Level2,B,4
s0887,Level2,C,3
s0887,Level3,A,3
s0887,Level3,B,3
s0887,Level3,C,3
s0887,Level4,A,1
s0887,Level4,B,3
s0887,Level4,C,1
s0888,Level1,A,1
s0888,Level1,B,1
s0888,Level1,C,1
s0888,Level2,A,1
s0888,Level2,B,1
s0888,Level2,C,1
s0888,Level3,A,1
s0888,Level3,B,3
s0888,Level3,C,3
s0888,Level4,A,1
s0888,Level4,B,3
s0888,Level4,C,2
s0889,Level1,A,5
s0889,Level1,B,5
s0889,Level1,C,5
s0889,Level2,A,4
s0889,Level2,B,3
s0889,Level2,C,5
s0889,Level3,A,5
s0889,Level3,B,4
s0889,Level3,C,5
s0889,Level4,A,5
s0889,Level4,B,5
s0889,Level4,C,3
s0890,Level1,A,3
s0890,Level1,B,3
s0890,Level1,C,3
s0890,Level2,A,2
s0890,Level2,B,1
s0890,Level2,C,1
s0890,Level3,A,3
s0890,Level3,B,3
s0890,Level3,C,1
s0890,Level4,A,1
s0890,Level4,B,1
s0890,Level4,C,3
s0891,Level1,A,3
s0891,Level1,B,5
s0891,Level1,C,3
s0891,Level2,A,5
s0891,Level2,B,2
s0891,Level2,C,5
s0891,Level3,A,3
s0891,Level3,B,3
s0891,Level3,C,3
s0891,Level4,A,5
s0891,Level4,B,3
s0891,Level4,C,3
s0892,Level1,A,3
s0892,Level1,B,1
s0892,Level1,C,2
s0892,Level2,A,4
s0892,Level2,B,1
s0892,Level2,C,3
s0892,Level3,A,1
s0892,Level3,B,1
s0892,Level3,C,1
s0892,Level4,A,1
s0892,Level4,B,2
s0892,Level4,C,3
s0893,Level1,A,2
s0893,Level1,B,3
s0893,Level1,C,3
s0893,Level2,A,4
s0893,Level2,B,3
s0893,Level2,C,3
s0893,Level3,A,3
s0893,Level3,B,3
s0893,Level3,C,3
s0893,Level4,A,3
s0893,Level4,B,3
s0893,Level4,C,3
s0894,Level1,A,1
s0894,Level1,B,1
s0894,Level1,C,3
s0894,Level2,A,3
s0894,Level2,B,1
s0894,Level2,C,2
s0894,Level3,A,3
s0894,Level3,B,3
s0894,Level3,C,3
s0894,Level4,A,1
s0894,Level4,B,3
s0894,Level4,C,3
s0895,Level1,A,3
s0895,Level1,B,3
s0895,Level1,C,2
s0895,Level2,A,3
s0895,Level2,B,3
s0895,Level2,C,1
s0895,Level3,A,3
s0895,Level3,B,3
s0895,Level3,C,3
s0895,Level4,A,3
s0895,Level4,B,3
s0895,Level4,C,1
s0896,Level1,A,4
s0896,Level1,B,3
s0896,Level1,C,5
s0896,Level2,A,4
s0896,Level2,B,3
s0896,Level2,C,5
s0896,Level3,A,3
s0896,Level3,B,3
s0896,Level3,C,5
s0896,Level4,A,3
s0896,Level4,B,5
s0896,Level4,C,3
s0897,Level1,A,5
s0897,Level1,B,3
s0897,Level1,C,3
s0897,Level2,A,3
s0897,Level2,B,3
s0897,Level2,C,3
s0897,Level3,A,4
s0897,Level3,B,3
s0897,Level3,C,3
s0897,Level4,A,3
s0897,Level4,B,3
s0897,Level4,C,3
s0898,Level1,A,1
s0898,Level1,B,5
s0898,Level1,C,3
s0898,Level2,A,3
s0898,Level2,B,4
s0898,Level2,C,5
s0898,Level3,A,3
s0898,Level3,B,3
s0898,Level3,C,3
s0898,Level4,A,5
s0898,Level4,B,1
s0898,Level4,C,5
s0899,Level1,A,5
s0899,Level1,B,5
s0899,Level1,C,5
s0899,Level2,A,5
s0899,Level2,B,5
s0899,Level2,C,5
s0899,Level3,A,5
s0899,Level3,B,5
s0899,Level3,C,5
s0899,Level4,A,5
s0899,Level4,B,5
s0899,Level4,C,5
s0900,Level1,A,1
s0900,Level1,B,2
s0900,Level1,C,1
s0900,Level2,A,1
s0900,Level2,B,1
s0900,Level2,C,1
s0900,Level3,A,3
s0900,Level3,B,3
s0900,Level3,C,1
s0900,Level4,A,2
s0900,Level4,B,3
s0900,Level4,C,1
s0901,Level1,A,4
s0901,Level1,B,3
s0901,Level1,C,3
s0901,Level2,A,4
s0901,Level2,B,3
s0901,Level2,C,4
s0901,Level3,A,1
s0901,Level3,B,4
s0901,Level3,C,3
s0901,Level4,A,3
s0901,Level4,B,3
s0901,Level4,C,3
s0902,Level1,A,4
s0902,Level1,B,4
s0902,Level1,C,3
s0902,Level2,A,3
s0902,Level2,B,3
s0902,Level2,C,2
s0902,Level3,A,3
s0902,Level3,B,1
s0902,Level3,C,3
s0902,Level4,A,3
s0902,Level4,B,3
s0902,Level4,C,3
s0903,Level1,A,1
s0903,Level1,B,1
s0903,Level1,C,3
s0903,Level2,A,1
s0903,Level2,B,1
s0903,Level2,C,2
s0903,Level3,A,2
s0903,Level3,B,1
s0903,Level3,C,1
s0903,Level4,A,3
s0903,Level4,B,3
s0903,Level4,C,1
s0904,Level1,A,3
s0904,Level1,B,2
s0904,Level1,C,2
s0904,Level2,A,3
s0904,Level2,B,1
s0904,Level2,C,1
s0904,Level3,A,1
s0904,Level3,B,3
s0904,Level3,C,3
s0904,Level4,A,1
s0904,Level4,B,2
s0904,Level4,C,2
s0905,Level1,A,1
s0905,Level1,B,3
s0905,Level1,C,3
s0905,Level2,A,3
s0905,Level2,B,3
s0905,Level2,C,4
s0905,Level3,A,1
s0905,Level3,B,1
s0905,Level3,C,1
s0905,Level4,A,3
s0905,Level4,B,2
s0905,Level4,C,3
s0906,Level1,A,3
s0906,Level1,B,4
s0906,Level1,C,3
s0906,Level2,A,4
s0906,Level2,B,3
s0906,Level2,C,3
s0906,Level3,A,5
s0906,Level3,B,3
s0906,Level3,C,1
s0906,Level4,A,4
s0906,Level4,B,3
s0906,Level4,C,3
s0907,Level1,A,2
s0907,Level1,B,1
s0907,Level1,C,1
s0907,Level2,A,4
s0907,Level2,B,3
s0907,Level2,C,3
s0907,Level3,A,1
s0907,Level3,B,3
s0907,Level3,C,3
s0907,Level4,A,3
s0907,Level4,B,3
s0907,Level4,C,3
s0908,Level1,A,3
s0908,Level1,B,2
s0908,Level1,C,3
s0908,Level2,A,3
s0908,Level2,B,3
s0908,Level2,C,3
s0908,Level3,A,1
s0908,Level3,B,3
s0908,Level3,C,3
s0908,Level4,A,4
s0908,Level4,B,3
s0908,Level4,C,3
s0909,Level1,A,5
s0909,Level1,B,3
s0909,Level1,C,5
s0909,Level2,A,4
s0909,Level2,B,4
s0909,Level2,C,5
s0909,Level3,A,5
s0909,Level3,B,5
s0909,Level3,C,5
s0909,Level4,A,4
s0909,Level4,B,4
s0909,Level4,C,3
s0910,Level1,A,5
s0910,Level1,B,4
s0910,Level1,C,3
s0910,Level2,A,3
s0910,Level2,B,5
s0910,Level2,C,3
s0910,Level3,A,5
s0910,Level3,B,4
s0910,Level3,C,3
s0910,Level4,A,3
s0910,Level4,B,3
s0910,Level4,C,3
s0911,Level1,A,2
s0911,Level1,B,3
s0911,Level1,C,3
s0911,Level2,A,3
s0911,Level2,B,2
s0911,Level2,C,1
s0911,Level3,A,4
s0911,Level3,B,3
s0911,Level3,C,3
s0911,Level4,A,3
s0911,Level4,B,3
s0911,Level4,C,3
s0912,Level1,A,3
s0912,Level1,B,3
s0912,Level1,C,3
s0912,Level2,A,4
s0912,Level2,B,5
s0912,Level2,C,3
s0912,Level3,A,3
s0912,Level3,B,3
s0912,Level3,C,3
s0912,Level4,A,1
s0912,Level4,B,3
s0912,Level4,C,1
s0913,Level1,A,4
s0913,Level1,B,3
s0913,Level1,C,3
s0913,Level2,A,3
s0913,Level2,B,3
s0913,Level2,C,1
s0913,Level3,A,4
s0913,Level3,B,4
s0913,Level3,C,1
s0913,Level4,A,4
s0913,Level4,B,3
s0913,Level4,C,2
s0914,Level1,A,3
s0914,Level1,B,3
s0914,Level1,C,3
s0914,Level2,A,3
s0914,Level2,B,3
s0914,Level2,C,3
s0914,Level3,A,3
s0914,Level3,B,3
s0914,Level3,C,3
s0914,Level4,A,3
s0914,Level4,B,3
s0914,Level4,C,3
s0915,Level1,A,1
s0915,Level1,B,3
s0915,Level1,C,3
s0915,Level2,A,4
s0915,Level2,B,1
s0915,Level2,C,3
s0915,Level3,A,3
s0915,Level3,B,3
s0915,Level3,C,3
s0915,Level4,A,3
s0915,Level4,B,3
s0915,Level4,C,3
s0916,Level1,A,3
s0916,Level1,B,3
s0916,Level1,C,5
s0916,Level2,A,3
s0916,Level2,B,3
s0916,Level2,C,3
s0916,Level3,A,4
s0916,Level3,B,5
s0916,Level3,C,3
s0916,Level4,A,3
s0916,Level4,B,4
s0916,Level4,C,5
s0917,Level1,A,3
s0917,Level1,B,3
s0917,Level1,C,3
s0917,Level2,A,3
s0917,Level2,B,3
s0917,Level2,C,3
s0917,Level3,A,3
s0917,Level3,B,3
s0917,Level3,C,4
s0917,Level4,A,3
s0917,Level4,B,3
s0917,Level4,C,5
s0918,Level1,A,3
s0918,Level1,B,4
s0918,Level1,C,3
s0918,Level2,A,3
s0918,Level2,B,4
s0918,Level2,C,3
s0918,Level3,A,3
s0918,Level3,B,5
s0918,Level3,C,3
s0918,Level4,A,4
s0918,Level4,B,4
s0918,Level4,C,3
s0919,Level1,A,1
s0919,Level1,B,3
s0919,Level1,C,3
s0919,Level2,A,3
s0919,Level2,B,3
s0919,Level2,C,3
s0919,Level3,A,3
s0919,Level3,B,3
s0919,Level3,C,4
s0919,Level4,A,3
s0919,Level4,B,3
s0919,Level4,C,3
s0920,Level1,A,3
s0920,Level1,B,3
s0920,Level1,C,3
s0920,Level2,A,1
s0920,Level2,B,3
s0920,Level2,C,3
s0920,Level3,A,3
s0920,Level3,B,1
s0920,Level3,C,1
s0920,Level4,A,3
s0920,Level4,B,3
s0920,Level4,C,3
s0921,Level1,A,1
s0921,Level1,B,1
s0921,Level1,C,1
s0921,Level2,A,1
s0921,Level2,B,1
s0921,Level2,C,3
s0921,Level3,A,1
s0921,Level3,B,3
s0921,Level3,C,1
s0921,Level4,A,1
s0921,Level4,B,1
s0921,Level4,C,3
s0922,Level1,A,1
s0922,Level1,B,4
s0922,Level1,C,4
s0922,Level2,A,3
s0922,Level2,B,3
s0922,Level2,C,1
s0922,Level3,A,3
s0922,Level3,B,3
s0922,Level3,C,1
s0922,Level4,A,3
s0922,Level4,B,3
s0922,Level4,C,3
s0923,Level1,A,3
s0923,Level1,B,3
s0923,Level1,C,4
s0923,Level2,A,1
s0923,Level2,B,3
s0923,Level2,C,3
s0923,Level3,A,4
s0923,Level3,B,3
s0923,Level3,C,3
s0923,Level4,A,5
s0923,Level4,B,3
s0923,Level4,C,3
s0924,Level1,A,1
s0924,Level1,B,3
s0924,Level1,C,1
s0924,Level2,A,1
s0924,Level2,B,1
s0924,Level2,C,1
s0924,Level3,A,1
s0924,Level3,B,3
s0924,Level3,C,1
s0924,Level4,A,3
s0924,Level4,B,1
s0924,Level4,C,3
s0925,Level1,A,3
s0925,Level1,B,3
s0925,Level1,C,5
s0925,Level2,A,2
s0925,Level2,B,1
s0925,Level2,C,3
s0925,Level3,A,3
s0925,Level3,B,3
s0925,Level3,C,1
s0925,Level4,A,1
s0925,Level4,B,3
s0925,Level4,C,1
s0926,Level1,A,3
s0926,Level1,B,5
s0926,Level1,C,3
s0926,Level2,A,3
s0926,Level2,B,3
s0926,Level2,C,1
s0926,Level3,A,3
s0926,Level3,B,3
s0926,Level3,C,3
s0926,Level4,A,3
s0926,Level4,B,5
s0926,Level4,C,3
s0927,Level1,A,3
s0927,Level1,B,5
s0927,Level1,C,3
s0927,Level2,A,1
s0927,Level2,B,5
s0927,Level2,C,5
s0927,Level3,A,4
s0927,Level3,B,3
s0927,Level3,C,5
s0927,Level4,A,2
s0927,Level4,B,3
s0927,Level4,C,4
s0928,Level1,A,3
s0928,Level1,B,1
s0928,Level1,C,3
s0928,Level2,A,3
s0928,Level2,B,3
s0928,Level2,C,3
s0928,Level3,A,4
s0928,Level3,B,3
s0928,Level3,C,3
s0928,Level4,A,3
s0928,Level4,B,3
s0928,Level4,C,3
s0929,Level1,A,1
s0929,Level1,B,1
s0929,Level1,C,3
s0929,Level2,A,1
s0929,Level2,B,1
s0929,Level2,C,1
s0929,Level3,A,2
s0929,Level3,B,1
s0929,Level3,C,1
s0929,Level4,A,1
s0929,Level4,B,3
s0929,Level4,C,1
s0930,Level1,A,1
s0930,Level1,B,1
s0930,Level1,C,1
s0930,Level2,A,2
s0930,Level2,B,3
s0930,Level2,C,1
s0930,Level3,A,1
s0930,Level3,B,1
s0930,Level3,C,1
s0930,Level4,A,3
s0930,Level4,B,1
s0930,Level4,C,3
s0931,Level1,A,3
s0931,Level1,B,4
s0931,Level1,C,4
s0931,Level2,A,3
s0931,Level2,B,3
s0931,Level2,C,4
s0931,Level3,A,3
s0931,Level3,B,3
s0931,Level3,C,4
s0931,Level4,A,3
s0931,Level4,B,4
s0931,Level4,C,3
s0932,Level1,A,1
s0932,Level1,B,1
s0932,Level1,C,1
s0932,Level2,A,1
s0932,Level2,B,3
s0932,Level2,C,3
s0932,Level3,A,1
s0932,Level3,B,1
s0932,Level3,C,1
s0932,Level4,A,2
s0932,Level4,B,1
s0932,Level4,C,3
s0933,Level1,A,3
s0933,Level1,B,1
s0933,Level1,C,1
s0933,Level2,A,2
s0933,Level2,B,3
s0933,Level2,C,2
s0933,Level3,A,1
s0933,Level3,B,3
s0933,Level3,C,3
s0933,Level4,A,3
s0933,Level4,B,3
s0933,Level4,C,1
s0934,Level1,A,3
s0934,Level1,B,1
s0934,Level1,C,3
s0934,Level2,A,5
s0934,Level2,B,3
s0934,Level2,C,2
s0934,Level3,A,3
s0934,Level3,B,3
s0934,Level3,C,4
s0934,Level4,A,3
s0934,Level4,B,1
s0934,Level4,C,3
s0935,Level1,A,4
s0935,Level1,B,3
s0935,Level1,C,4
s0935,Level2,A,5
s0935,Level2,B,5
s0935,Level2,C,4
s0935,Level3,A,3
s0935,Level3,B,5
s0935,Level3,C,3
s0935,Level4,A,3
s0935,Level4,B,4
s0935,Level4,C,5
s0936,Level1,A,5
s0936,Level1,B,3
s0936,Level1,C,4
s0936,Level2,A,4
s0936,Level2,B,5
s0936,Level2,C,4
s0936,Level3,A,3
s0936,Level3,B,4
s0936,Level3,C,3
s0936,Level4,A,3
s0936,Level4,B,3
s0936,Level4,C,5
s0937,Level1,A,3
s0937,Level1,B,3
s0937,Level1,C,1
s0937,Level2,A,3
s0937,Level2,B,2
s0937,Level2,C,1
s0937,Level3,A,1
s0937,Level3,B,1
s0937,Level3,C,3
s0937,Level4,A,2
s0937,Level4,B,3
s0937,Level4,C,3
s0938,Level1,A,3
s0938,Level1,B,3
s0938,Level1,C,3
s0938,Level2,A,4
s0938,Level2,B,5
s0938,Level2,C,3
s0938,Level3,A,4
s0938,Level3,B,3
s0938,Level3,C,1
s0938,Level4,A,4
s0938,Level4,B,2
s0938,Level4,C,5
s0939,Level1,A,5
s0939,Level1,B,3
s0939,Level1,C,3
s0939,Level2,A,1
s0939,Level2,B,3
s0939,Level2,C,1
s0939,Level3,A,3
s0939,Level3,B,3
s0939,Level3,C,1
s0939,Level4,A,1
s0939,Level4,B,3
s0939,Level4,C,3
s0940,Level1,A,3
s0940,Level1,B,1
s0940,Level1,C,2
s0940,Level2,A,1
s0940,Level2,B,1
s0940,Level2,C,1
s0940,Level3,A,3
s0940,Level3,B,3
s0940,Level3,C,3
s0940,Level4,A,1
s0940,Level4,B,3
s0940,Level4,C,1
s0941,Level1,A,1
s0941,Level1,B,1
s0941,Level1,C,3
s0941,Level2,A,3
s0941,Level2,B,1
s0941,Level2,C,3
s0941,Level3,A,3
s0941,Level3,B,1
s0941,Level3,C,1
s0941,Level4,A,1
s0941,Level4,B,2
s0941,Level4,C,3
s0942,Level1,A,3
s0942,Level1,B,1
s0942,Level1,C,3
s0942,Level2,A,3
s0942,Level2,B,4
s0942,Level2,C,1
s0942,Level3,A,3
s0942,Level3,B,3
s0942,Level3,C,3
s0942,Level4,A,3
s0942,Level4,B,3
s0942,Level4,C,3
s0943,Level1,A,1
s0943,Level1,B,1
s0943,Level1,C,1
s0943,Level2,A,3
s0943,Level2,B,1
s0943,Level2,C,1
s0943,Level3,A,3
s0943,Level3,B,1
s0943,Level3,C,3
s0943,Level4,A,1
s0943,Level4,B,1
s0943,Level4,C,1
s0944,Level1,A,4
s0944,Level1,B,5
s0944,Level1,C,3
s0944,Level2,A,3
s0944,Level2,B,3
s0944,Level2,C,5
s0944,Level3,A,3
s0944,Level3,B,5
s0944,Level3,C,3
s0944,Level4,A,3
s0944,Level4,B,4
s0944,Level4,C,2
s0945,Level1,A,3
s0945,Level1,B,1
s0945,Level1,C,1
s0945,Level2,A,1
s0945,Level2,B,1
s0945,Level2,C,1
s0945,Level3,A,2
s0945,Level3,B,1
s0945,Level3,C,1
s0945,Level4,A,1
s0945,Level4,B,1
s0945,Level4,C,1
s0946,Level1,A,3
s0946,Level1,B,3
s0946,Level1,C,1
s0946,Level2,A,3
s0946,Level2,B,2
s0946,Level2,C,3
s0946,Level3,A,3
s0946,Level3,B,3
s0946,Level3,C,1
s0946,Level4,A,1
s0946,Level4,B,4
s0946,Level4,C,1
s0947,Level1,A,3
s0947,Level1,B,3
s0947,Level1,C,3
s0947,Level2,A,3
s0947,Level2,B,3
s0947,Level2,C,3
s0947,Level3,A,3
s0947,Level3,B,3
s0947,Level3,C,3
s0947,Level4,A,3
s0947,Level4,B,3
s0947,Level4,C,3
s0948,Level1,A,5
s0948,Level1,B,4
s0948,Level1,C,4
s0948,Level2,A,3
s0948,Level2,B,4
s0948,Level2,C,3
s0948,Level3,A,4
s0948,Level3,B,5
s0948,Level3,C,5
s0948,Level4,A,5
s0948,Level4,B,4
s0948,Level4,C,3
s0949,Level1,A,3
s0949,Level1,B,3
s0949,Level1,C,3
s0949,Level2,A,4
s0949,Level2,B,3
s0949,Level2,C,4
s0949,Level3,A,2
s0949,Level3,B,3
s0949,Level3,C,3
s0949,Level4,A,4
s0949,Level4,B,3
s0949,Level4,C,3
s0950,Level1,A,5
s0950,Level1,B,5
s0950,Level1,C,3
s0950,Level2,A,5
s0950,Level2,B,4
s0950,Level2,C,5
s0950,Level3,A,5
s0950,Level3,B,5
s0950,Level3,C,5
s0950,Level4,A,5
s0950,Level4,B,3
s0950,Level4,C,5
s0951,Level1,A,3
s0951,Level1,B,1
s0951,Level1,C,3
s0951,Level2,A,3
s0951,Level2,B,1
s0951,Level2,C,1
s0951,Level3,A,1
s0951,Level3,B,3
s0951,Level3,C,1
s0951,Level4,A,3
s0951,Level4,B,1
s0951,Level4,C,1
s0952,Level1,A,1
s0952,Level1,B,2
s0952,Level1,C,3
s0952,Level2,A,3
s0952,Level2,B,1
s0952,Level2,C,3
s0952,Level3,A,3
s0952,Level3,B,3
s0952,Level3,C,1
s0952,Level4,A,1
s0952,Level4,B,1
s0952,Level4,C,3
s0953,Level1,A,3
s0953,Level1,B,1
s0953,Level1,C,3
s0953,Level2,A,3
s0953,Level2,B,1
s0953,Level2,C,2
s0953,Level3,A,1
s0953,Level3,B,3
s0953,Level3,C,3
s0953,Level4,A,3
s0953,Level4,B,3
s0953,Level4,C,3
s0954,Level1,A,3
s0954,Level1,B,3
s0954,Level1,C,3
s0954,Level2,A,2
s0954,Level2,B,4
s0954,Level2,C,5
s0954,Level3,A,3
s0954,Level3,B,2
s0954,Level3,C,4
s0954,Level4,A,3
s0954,Level4,B,3
s0954,Level4,C,1
s0955,Level1,A,3
s0955,Level1,B,3
s0955,Level1,C,4
s0955,Level2,A,3
s0955,Level2,B,4
s0955,Level2,C,5
s0955,Level3,A,5
s0955,Level3,B,5
s0955,Level3,C,3
s0955,Level4,A,5
s0955,Level4,B,4
s0955,Level4,C,5
s0956,Level1,A,3
s0956,Level1,B,4
s0956,Level1,C,1
s0956,Level2,A,4
s0956,Level2,B,3
s0956,Level2,C,5
s0956,Level3,A,3
s0956,Level3,B,4
s0956,Level3,C,3
s0956,Level4,A,2
s0956,Level4,B,3
s0956,Level4,C,4
s0957,Level1,A,5
s0957,Level1,B,3
s0957,Level1,C,5
s0957,Level2,A,4
s0957,Level2,B,3
s0957,Level2,C,4
s0957,Level3,A,3
s0957,Level3,B,4
s0957,Level3,C,4
s0957,Level4,A,4
s0957,Level4,B,4
s0957,Level4,C,3
s0958,Level1,A,4
s0958,Level1,B,4
s0958,Level1,C,1
s0958,Level2,A,5
s0958,Level2,B,5
s0958,Level2,C,3
s0958,Level3,A,4
s0958,Level3,B,4
s0958,Level3,C,3
s0958,Level4,A,3
s0958,Level4,B,3
s0958,Level4,C,5
s0959,Level1,A,3
s0959,Level1,B,3
s0959,Level1,C,3
s0959,Level2,A,3
s0959,Level2,B,3
s0959,Level2,C,2
s0959,Level3,A,4
s0959,Level3,B,3
s0959,Level3,C,1
s0959,Level4,A,1
s0959,Level4,B,1
s0959,Level4,C,3
s0960,Level1,A,1
s0960,Level1,B,1
s0960,Level1,C,1
s0960,Level2,A,1
s0960,Level2,B,1
s0960,Level2,C,1
s0960,Level3,A,3
s0960,Level3,B,3
s0960,Level3,C,3
s0960,Level4,A,1
s0960,Level4,B,1
s0960,Level4,C,2
s0961,Level1,A,2
s0961,Level1,B,5
s0961,Level1,C,5
s0961,Level2,A,3
s0961,Level2,B,3
s0961,Level2,C,3
s0961,Level3,A,3
s0961,Level3,B,3
s0961,Level3,C,4
s0961,Level4,A,3
s0961,Level4,B,3
s0961,Level4,C,3
s0962,Level1,A,3
s0962,Level1,B,5
s0962,Level1,C,5
s0962,Level2,A,4
s0962,Level2,B,5
s0962,Level2,C,5
s0962,Level3,A,5
s0962,Level3,B,5
s0962,Level3,C,3
s0962,Level4,A,5
s0962,Level4,B,4
s0962,Level4,C,4
s0963,Level1,A,3
s0963,Level1,B,3
s0963,Level1,C,5
s0963,Level2,A,3
s0963,Level2,B,1
s0963,Level2,C,3
s0963,Level3,A,3
s0963,Level3,B,3
s0963,Level3,C,4
s0963,Level4,A,4
s0963,Level4,B,5
s0963,Level4,C,3
s0964,Level1,A,5
s0964,Level1,B,4
s0964,Level1,C,4
s0964,Level2,A,4
s0964,Level2,B,3
s0964,Level2,C,4
s0964,Level3,A,5
s0964,Level3,B,3
s0964,Level3,C,4
s0964,Level4,A,5
s0964,Level4,B,5
s0964,Level4,C,3
s0965,Level1,A,3
s0965,Level1,B,3
s0965,Level1,C,1
s0965,Level2,A,4
s0965,Level2,B,4
s0965,Level2,C,3
s0965,Level3,A,2
s0965,Level3,B,4
s0965,Level3,C,3
s0965,Level4,A,2
s0965,Level4,B,2
s0965,Level4,C,3
s0966,Level1,A,5
s0966,Level1,B,5
s0966,Level1,C,5
s0966,Level2,A,5
s0966,Level2,B,5
s0966,Level2,C,5
s0966,Level3,A,3
s0966,Level3,B,5
s0966,Level3,C,5
s0966,Level4,A,5
s0966,Level4,B,5
s0966,Level4,C,5
s0967,Level1,A,5
s0967,Level1,B,5
s0967,Level1,C,5
s0967,Level2,A,5
s0967,Level2,B,5
s0967,Level2,C,4
s0967,Level3,A,5
s0967,Level3,B,5
s0967,Level3,C,5
s0967,Level4,A,5
s0967,Level4,B,4
s0967,Level4,C,4
s0968,Level1,A,3
s0968,Level1,B,1
s0968,Level1,C,3
s0968,Level2,A,1
s0968,Level2,B,3
s0968,Level2,C,1
s0968,Level3,A,1
s0968,Level3,B,1
s0968,Level3,C,1
s0968,Level4,A,1
s0968,Level4,B,1
s0968,Level4,C,1
s0969,Level1,A,3
s0969,Level1,B,3
s0969,Level1,C,3
s0969,Level2,A,3
s0969,Level2,B,3
s0969,Level2,C,2
s0969,Level3,A,3
s0969,Level3,B,3
s0969,Level3,C,1
s0969,Level4,A,1
s0969,Level4,B,4
s0969,Level4,C,3
s0970,Level1,A,3
s0970,Level1,B,5
s0970,Level1,C,4
s0970,Level2,A,5
s0970,Level2,B,4
s0970,Level2,C,5
s0970,Level3,A,3
s0970,Level3,B,4
s0970,Level3,C,3
s0970,Level4,A,4
s0970,Level4,B,5
s0970,Level4,C,4
s0971,Level1,A,3
s0971,Level1,B,3
s0971,Level1,C,4
s0971,Level2,A,4
s0971,Level2,B,5
s0971,Level2,C,3
s0971,Level3,A,4
s0971,Level3,B,3
s0971,Level3,C,4
s0971,Level4,A,3
s0971,Level4,B,3
s0971,Level4,C,3
s0972,Level1,A,1
s0972,Level1,B,1
s0972,Level1,C,3
s0972,Level2,A,3
s0972,Level2,B,2
s0972,Level2,C,3
s0972,Level3,A,2
s0972,Level3,B,2
s0972,Level3,C,1
s0972,Level4,A,1
s0972,Level4,B,3
s0972,Level4,C,3
s0973,Level1,A,1
s0973,Level1,B,1
s0973,Level1,C,1
s0973,Level2,A,1
s0973,Level2,B,1
s0973,Level2,C,1
s0973,Level3,A,3
